record_id,community_id,noc_code,noc_title,sector,year,is_secondary,restriction_notes,source_url,source_type,first_seen_at,last_seen_at,status,manual_override,review_status
brandon|21300|2026,brandon,21300,Civil engineers,Natural and applied sciences and related occupations,2026,FALSE,,https://economicdevelopmentbrandon.com/rcip/rcip-sector-labour-market-priorities-list,html,2026-09-10T21:07:38.679Z,2026-09-10T21:07:38.679Z,active,FALSE,new
brandon|21310|2026,brandon,21310,Electrical and electronics engineers,Natural and applied sciences and related occupations,2026,FALSE,,https://economicdevelopmentbrandon.com/rcip/rcip-sector-labour-market-priorities-list,html,2026-09-10T21:07:38.679Z,2026-09-10T21:07:38.679Z,active,FALSE,new
brandon|21321|2026,brandon,21321,Industrial and manufacturing engineers,Natural and applied sciences and related occupations,2026,FALSE,,https://economicdevelopmentbrandon.com/rcip/rcip-sector-labour-market-priorities-list,html,2026-09-10T21:07:38.679Z,2026-09-10T21:07:38.679Z,active,FALSE,new
brandon|22221|2026,brandon,22221,User support technicians,Natural and applied sciences and related occupations,2026,FALSE,,https://economicdevelopmentbrandon.com/rcip/rcip-sector-labour-market-priorities-list,html,2026-09-10T21:07:38.679Z,2026-09-10T21:07:38.679Z,active,FALSE,new
brandon|22300|2026,brandon,22300,Civil engineering technologists and technicians,Natural and applied sciences and related occupations,2026,FALSE,,https://economicdevelopmentbrandon.com/rcip/rcip-sector-labour-market-priorities-list,html,2026-09-10T21:07:38.679Z,2026-09-10T21:07:38.679Z,active,FALSE,new
brandon|31100|2026,brandon,31100,Specialists in clinical and laboratory medicine,Health,2026,FALSE,,https://economicdevelopmentbrandon.com/rcip/rcip-sector-labour-market-priorities-list,html,2026-09-10T21:07:38.679Z,2026-09-10T21:07:38.679Z,active,FALSE,new
brandon|31101|2026,brandon,31101,Specialists in surgery,Health,2026,FALSE,,https://economicdevelopmentbrandon.com/rcip/rcip-sector-labour-market-priorities-list,html,2026-09-10T21:07:38.679Z,2026-09-10T21:07:38.679Z,active,FALSE,new
brandon|31102|2026,brandon,31102,General practitioners and family physicians,Health,2026,FALSE,,https://economicdevelopmentbrandon.com/rcip/rcip-sector-labour-market-priorities-list,html,2026-09-10T21:07:38.679Z,2026-09-10T21:07:38.679Z,active,FALSE,new
brandon|31202|2026,brandon,31202,Physiotherapists,Health,2026,FALSE,,https://economicdevelopmentbrandon.com/rcip/rcip-sector-labour-market-priorities-list,html,2026-09-10T21:07:38.679Z,2026-09-10T21:07:38.679Z,active,FALSE,new
brandon|31301|2026,brandon,31301,Registered nurses and registered psychiatric nurses,Health,2026,FALSE,,https://economicdevelopmentbrandon.com/rcip/rcip-sector-labour-market-priorities-list,html,2026-09-10T21:07:38.679Z,2026-09-10T21:07:38.679Z,active,FALSE,new
brandon|32102|2026,brandon,32102,Paramedical occupations,Health,2026,FALSE,,https://economicdevelopmentbrandon.com/rcip/rcip-sector-labour-market-priorities-list,html,2026-09-10T21:07:38.679Z,2026-09-10T21:07:38.679Z,active,FALSE,new
